lat,lng,periodo,fecha,dia,horario,horario_hasta,evento,lugar,direccion,descripcion,organiza,barrio,comuna,codigo_postal,codigo_postal_arg
-34.586496000000004,-58.391578,201708,27/08/2017,DOMINGO,17 h,,TEATRO: Dios,Capilla. Centro Cultural Recoleta, Junín 1930,"Como parte de la programación Teatro Recoleta, se presenta esta obra de Lisandro Rodriguez, situada en una capilla devenida en Teatro, habla sobre la reconstruciión del presente, la precariedad de una escena que agoniza, y el hecho mismo de la actuación. Cuando esta no basta ni nos pertenece, recurrimos a Dios.",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201708,30/08/2017,MIERCOLES,19 h,,"MÚSICA RADAR: Lucas Martí, Galean, Yois",Patio del Aljibe. Centro Cultural Recoleta, Junín 1930,"Como parte del Ciclo Radar Música,todos los miércoles del año se presentan distintas bandas qu representan lo más nuevo de la escena musical independiente.",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201708,30/08/2017,MIERCOLES,17 h,,TEATRO: Mis Documentos,Capilla. Centro Cultural Recoleta, Junín 1930,"Después de 4 años consecutivos en el Cultural San Martín, Mis Documentos, de Lola Arias, vuelve con nueva sede y formato. Artistas provenientes de distintas disciplinas presentan por única vez una conferencia performática sobre una investigación personal, una experiencia radical, una historia que los obsesiona secretamente. En los últimos años el género Lecture performance fue proliferando dentro del teatro, la danza y las artes visuales, abriendo el camino hacia un trabajo más conceptual en el arte vivo. Mis Documentos propone una forma de hacer visibles esas ideas que a veces se perden en una carpeta sin nombre en la computadora.",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201708,31/08/2017,JUEVES,19 h ,,MUSICA: Pachamama Cósmica,Patio del Aljibe. Centro Cultural Recoleta, Junín 1930,"Como parte del Ciclo en el que la música de raíz y sus fusiones se encuentran con distintas expresiones artísticas (ritmo, dibujo, danza, arte contemporáneo), en julio se presentan: Barbarita Palacios, Dj Lagartijeando, Metabombo, (Performance). Con puesta visual de Metapixels.",DGCCR,Recoleta,Comuna 2,1113.0,
-34.58665,-58.39156,201708,24/08/2017,JUEVES,21 h,,DANZA: Los Huesos ,Capilla. Centro Cultural Recoleta, Junín 1931,"La propuesta artística de la gran bailarina y coreógrafa Leticia Mazur, que trata sobre el cuerpo, la identidad, la presencia, las formas de vincularnos y la libertad.",DGCCR,Recoleta,Comuna 2,1113.0,
-34.605371000000005,-58.388586,201708,01/08/2017,MARTES,20:30h,,Jazzología: Valentín Garvie/Rodrigo Dominguez Quinteto,Sala Muiño - El Cultural San Martín, Sarmiento 1551,(ACTIVIDAD GRATUITA),DGCCGSM,San Nicolas,Comuna 1,1042.0,
-34.605371000000005,-58.388586,201708,02/08/2017,MIERCOLES,19h,,InauguraciónLeal,Entresuelo - El Cultural San Martín, Sarmiento 1551,Por Julieta Caputo y Guadalupe Sierra (ACTIVIDAD GRATUITA),DGCCGSM,San Nicolas,Comuna 1,1042.0,
,,201708,02/08/2017,MIERCOLES,19h,,InauguraciónInforme sobre sombras,"Hall Sala Muiño- 
  El Cultural San Martín", ,"Cátedra Bissolino, UNA visuales (ACTIVIDAD GRATUITA)",DGCCGSM,,,,
-34.605371000000005,-58.388586,201708,02/08/2017,MIERCOLES,19h,,InauguraciónFuegos Fatuos,Sala E- El Cultural San Martín, Sarmiento 1551,Por Dante Litvak y Fabro Tranchida (ACTIVIDAD GRATUITA),DGCCGSM,San Nicolas,Comuna 1,1042.0,
-34.605371000000005,-58.388586,201708,,Sala 1: SABADO 5 > 17:30h/ VIERNES 11 > 19:30h/ JUEVES 17 > 17:30h/ DOMINGO 20 >19:30h/VIERNES 25 > 17:30h.,--,,"Bottle Rocket, de Wes Anderson (1996)",Sala 1 - El Cultural San Martín, Sarmiento 1551,Ciclo Wes Anderson,DGCCGSM,San Nicolas,Comuna 1,1042.0,
-34.605371000000005,-58.388586,201708,,Sala 1: JUEVES 3 >17:30h/ DOMINGO 6 > 19:30h/ SABADO 12 > 19:30h/ VIERNES 18 > 17:30h/ SABADO 26 > 19:30h,--,,"Rushmore, de Wes Anderson (1998)",Sala 1 - El Cultural San Martín, Sarmiento 1551,Ciclo Wes Anderson,DGCCGSM,San Nicolas,Comuna 1,1042.0,
-34.605371000000005,-58.388586,201708,,Sala 1: JUEVES 3 >19:30h/ DOMINGO 6 > 17:30h/ SABADO 12 > 17:30h/ VIERNES 18> 19:30h/SABADO 26 > 17:30h.,--,,"Los Excéntricos Tenenbaums, de Wes Anderson (2001)",Sala 1- El Cultural San Martín, Sarmiento 1551,Ciclo Wes Anderson,DGCCGSM,San Nicolas,Comuna 1,1042.0,
-34.605371000000005,-58.388586,201708,,Sala 1:VIERNES 4 > 19:30h/ JUEVES 10 > 17:30h/ SABADO 19> 19:30h/ JUEVES 24 > 19:30h/ DOMINGO 27 > 17:30h.,--,,"Vida Acuática, de Wes Anderson (2004)",Sala 1 - El Cultural San Martín, Sarmiento 1551,Ciclo Wes Anderson,DGCCGSM,San Nicolas,Comuna 1,1042.0,
-34.605371000000005,-58.388586,201708,,Sala 1: VIERNES 4 > 17:30h/ JUEVES 10 > 19:30h/ SABADO 19 > 17:30h/ JUEVES 24 > 17:30h/DOMINGO 27 > 19:30h.,--,,"Viaje a Darjeeling, de Wes Anderson (2007)",Sala 1 - El Cultural San Martín, Sarmiento 1551,Ciclo Wes Anderson,DGCCGSM,San Nicolas,Comuna 1,1042.0,
-34.605371000000005,-58.388586,201708,,Sala 1: SABADO 5 > 19:30h/ VIERNES 11 > 17:30h/ JUEVES 17 > 19:30h/ DOMINGO 20 >17:30h/ VIERNES 25 >19:30h.,--,,"Moonrise Kingdom, de Wes Anderson (2012)",Sala 1- El Cultural San Martín, Sarmiento 1551,Ciclo Wes Anderson,DGCCGSM,San Nicolas,Comuna 1,1042.0,
-34.605371000000005,-58.388586,201708,,Sala 2: SABADO 5 > 18h/ VIERNES 11 > 20h/ SABADO 19 > 20h/ VIERNES 25 > 18h.,--,,"Historias de Familia, de Noah Baumbach (2005)",Sala 2- El Cultural San Martín, Sarmiento 1551,Ciclo Noah Baumbach,DGCCGSM,San Nicolas,Comuna 1,1042.0,
-34.605371000000005,-58.388586,201708,,JUEVES 3 > 18h/ DOMINGO 6 > 18h/ VIERNES 11 > 18h/ SABADO 19 > 18h/ VIERNES 25 > 20h.,--,,"Margot y La Boda, de Noah Baumbach (2007)",Sala 2 - El Cultural San Martín, Sarmiento 1551,Ciclo Noah Baumbach,DGCCGSM,San Nicolas,Comuna 1,1042.0,
-34.605371000000005,-58.388586,201708,,Sala 2: VIERNES 4 > 20h/ SABADO 12 > 20h/VIERNES 18 > 18h/JUEVES 24 > 18h/ DOMINGO 27 > 18h.,--,,"Greenberg, de Noah Baumbach (2010)",Sala 2 - El Cultural San Martín, Sarmiento 1551,Ciclo Noah Baumbach,DGCCGSM,San Nicolas,Comuna 1,1042.0,
-34.605371000000005,-58.388586,201708,,Sala 2: VIERNES 4 >18h /SABADO 12 > 18h/VIERNES 18 > 20h/ SABADO 26 > 18h.,--,,"Frances Ha, de Noah Baumbach (2012)",Sala 2- El Cultural San Martín, Sarmiento 1551,Ciclo Noah Baumbach,DGCCGSM,San Nicolas,Comuna 1,1042.0,
-34.605371000000005,-58.388586,201708,,Sala 2: SABADO 5 > 20h/JUEVES 10 > 18h /JUEVES 17 > 18h /DOMINGO 20 > 18 h /SABADO 26 > 20h.,--,,"Mientras Somos Jóvenes, de Noah Baumbach (2014)",Sala 2 - El Cultural San Martín, Sarmiento 1551,Ciclo Noah Baumbach,DGCCGSM,San Nicolas,Comuna 1,1042.0,
-34.605371000000005,-58.388586,201708,,Estreno: VIERNES 4 > 22h / DOMINGOs > 19h,--,,Paraty,Sala Alberdi- El Cultural San Martín, Sarmiento 1551,Autoría Lukas Bärfuss,DGCCGSM,San Nicolas,Comuna 1,1042.0,
-34.605371000000005,-58.388586,201708,04/08/2017,VIERNES,20h,,"Martín Leopoldo Díaz (Piano): “Tangos, Valses y Milongas”",Sala B - El Cultural San Martín, Sarmiento 1551,--,DGCCGSM,San Nicolas,Comuna 1,1042.0,
-34.605371000000005,-58.388586,201708,,SABADOs > 20:30h / DOMINGOs > 19h,21h,,Asesinato para dos,Sala Muiño - El Cultural San Martín, Sarmiento 1551,Autoría: Joe Kinosian y Kellen Blair - Dirección Gonzalo Castagnino,DGCCGSM,San Nicolas,Comuna 1,1042.0,
-34.605371000000005,-58.388586,201708,04/08/2017,VIERNES,22 h,,"Fuego en el Cielo, de Robert Lieberman",Sala 1- El Cultural San Martín, Sarmiento 1551,Ciclo El Cultural de Culto,DGCCGSM,San Nicolas,Comuna 1,1042.0,
-34.605371000000005,-58.388586,201708,05/08/2017,SABADO,15, 19h,No me hagas pensar! UX Day,Sala C - El Cultural San Martín, Sarmiento 1551,Por GDG RÍO de la Plata (ACTIVIDAD GRATUITA),DGCCGSM,San Nicolas,Comuna 1,1042.0,
-34.605371000000005,-58.388586,201708,,"Sala 2: JUEVES 3, 10, 17 y 24 > 20h; VIERNES 4, 11, 18 y 25 > 22:15h; SABADOs 5, 12, 19 y 26 > 22:15h. DOMINGOs 6, 20 y 27 > 20h",--,,"Oculto el Sol, de Fabricio D´Alessandro",Sala 2- El Cultural San Martín, Sarmiento 1551,Ciclo Estreno PCI,DGCCGSM,San Nicolas,Comuna 1,1042.0,
-34.605371000000005,-58.388586,201708,,Sala 1: SABADO 5 > 21:45h,--,,"Los Intocables, de Brian De Palma",Sala 1 - El Cultural San Martín, Sarmiento 1551,Ciclo Que Parezca un Accidente,DGCCGSM,San Nicolas,Comuna 1,1042.0,
-34.605371000000005,-58.388586,201708,,"A partir del martes 8, todos los martes > 21h / A partir del SABADO 12, todos los SABADOs > 20h",--,,El Emperador Gynt,Sala B - El Cultural San Martín, Sarmiento 1551,"F. Caicedo y L. Cruz, basada en el Peer Gynt de Henrik Ibsen - Dirección: Julio Panno",DGCCGSM,San Nicolas,Comuna 1,1042.0,
-34.605371000000005,-58.388586,201708,08/08/2017,MARTES,20:30h,,Jazzología: Five For Jazz y La Orquesta Sinfónica Del Consejo De Ciencias Económicas (CABA): “Jazzeando Juntos”,Sala Muiño - El Cultural San Martín, Sarmiento 1551,(ACTIVIDAD GRATUITA),DGCCGSM,San Nicolas,Comuna 1,1042.0,
-34.605371000000005,-58.388586,201708,10/08/2017,JUEVES,19, 21h,Taller: Leer para aprender a escribir,Aulas bajo plaza - El Cultural San Martín, Sarmiento 1551,Por Federico Falco,DGCCGSM,San Nicolas,Comuna 1,1042.0,
-34.605371000000005,-58.388586,201708,,Prensa: VIERNES 11 /Estreno : JUEVES 10 /Funciones: JUEVES y VIERNES,21h,,Caravana,Sala A - El Cultural San Martín, Sarmiento 1551,Autoría y y dirección Amparo González Sola & Juan Onofri Barbato,DGCCGSM,San Nicolas,Comuna 1,1042.0,
-34.605371000000005,-58.388586,201708,,Prensa: JUEVES 10 / Estreno: VIERNES 11 / Funciones: JUEVES y VIERNES,21h,,Las Piedras,Sala 3- El Cultural San Martín, Sarmiento 1551,Autoría y dirección Agustina Muñoz,DGCCGSM,San Nicolas,Comuna 1,1042.0,
-34.605371000000005,-58.388586,201708,,"Estreno: JUEVES 10 / Prensa: VIERNES 18 / Funciones: JUEVES y VIERNES (11 y 17, funciones especiales)",20:30h,,Morir y vivir en Buenos Aires,Sala Muiño- El Cultural San Martín, Sarmiento 1551,Autoría y Dirección Ana María Fontán,DGCCGSM,San Nicolas,Comuna 1,1042.0,
-34.605371000000005,-58.388586,201708,11/08/2017,VIERNES,18:30 , 22h,nanoEVA Invierno,Slas C y D- El Cultural San Martín, Sarmiento 1551,"Por Miguel Martín, Agustín Cordes, Francisco Tufró ( ACTIVIDAD GRATUITA)",DGCCGSM,San Nicolas,Comuna 1,1042.0,
-34.605371000000005,-58.388586,201708,11/08/2017,VIERNES,22h,,"El Cuarto Tipo, de Olatunde Osunsanmi",Sala 1- El Cultural San Martín, Sarmiento 1551,Ciclo El Cultural de Culto,DGCCGSM,San Nicolas,Comuna 1,1042.0,
-34.605371000000005,-58.388586,201708,11/08/2017,VIERNES,14h,,Hacelo Foto con ojos abiertos,"Espacio Hall Sala AB
 - El Cultural San Martín", Sarmiento 1551,Por Niños y jóvenes de Escuelas Públicas de la Ciudad de BsAs (ACTIVIDAD GRATUITA),DGCCGSM,San Nicolas,Comuna 1,1042.0,
-34.605371000000005,-58.388586,201708,12/08/2017,SABADO,21:30h,,"Buenos Muchachos, de Martin Scorsese",Sala 1 - El Cultural San Martín, Sarmiento 1551,Ciclo Que Parezca un Accidente,DGCCGSM,San Nicolas,Comuna 1,1042.0,
-34.605371000000005,-58.388586,201708,12/08/2017,SABADO,15, 18h,"2+2=5? Científicos, líderes y el trabajo en equipo",a CONFIRMAR- El Cultural San Martín, Sarmiento 1551,( ACTIVIDAD GRATUITA),DGCCGSM,San Nicolas,Comuna 1,1042.0,
-34.605371000000005,-58.388586,201708,12/08/2017,SABADO,15, 19h,Jugando en el Cultural #9,Sala D - El Cultural San Martín, Sarmiento 1551,Por Geek Out Argentina ( ACTIVIDAD GRATUITA),DGCCGSM,San Nicolas,Comuna 1,1042.0,
-34.605371000000005,-58.388586,201708,15/08/2017,MARTES,20:30h,,Jazzología: Andrés Hayes Sexteto,Sala Muiño - El Cultural San Martín, Sarmiento 1551,( ACTIVIDAD GRATUITA),DGCCGSM,San Nicolas,Comuna 1,1042.0,
-34.605371000000005,-58.388586,201708,18/08/2017,VIERNES,22h,,"Communion, de Philippe Mora",Sala 1- El Cultural San Martín, Sarmiento 1551,Ciclo El Cultural de Culto,DGCCGSM,San Nicolas,Comuna 1,1042.0,
-34.605371000000005,-58.388586,201708,18/08/2017,SABADO,21h,,"Scarface, de Brian De Palma",Sala 1- El Cultural San Martín, Sarmiento 1551,Ciclo Que Parezca un Accidente,DGCCGSM,San Nicolas,Comuna 1,1042.0,
-34.605371000000005,-58.388586,201708,,Prensa: MARTES 22 /Estreno: MARTES 22 / Funciones: MARTES y MIERCOLES,20:30h,,Proyecto Sade... una comedia erótica,"Sala 3 1º subsuelo
 - El Cultural San Martín", Sarmiento 1551,Autoría y dirección Alejandro Ullúa,DGCCGSM,San Nicolas,Comuna 1,1042.0,
-34.605371000000005,-58.388586,201708,22/08/2017,MARTES,20:30h,,Jazzología: Alejandro Kalinoski Trio: “Standars del Jazz” > 20:30h / Sala Muiño,Sala Muiño - El Cultural San Martín, Sarmiento 1551,( ACTIVIDAD GRATUITA),DGCCGSM,San Nicolas,Comuna 1,1042.0,
-34.605371000000005,-58.388586,201708,25/08/2017,VIERNES,22h,,"Pink Floyd The Wall, de Alan Parke",Sala 1 - El Cultural San Martín, Sarmiento 1551,Ciclo El Cultural de Culto,DGCCGSM,San Nicolas,Comuna 1,1042.0,
-34.605371000000005,-58.388586,201708,26/08/2017,SABADO,14, 19h,Meet The Devs Extended,"Salas C y D
  - El Cultural San Martín", Sarmiento 1551,( ACTIVIDAD GRATUITA),DGCCGSM,San Nicolas,Comuna 1,1042.0,
-34.605371000000005,-58.388586,201708,26/08/2017,SABADO,21h,,"Casino, de Martin Scorsese",Sala 1 - El Cultural San Martín, Sarmiento 1551,Ciclo Que Parezca un Accidente,DGCCGSM,San Nicolas,Comuna 1,1042.0,
-34.605371000000005,-58.388586,201708,29/08/2017,MARTES,20:30h,,Jazzología: Walter Coronda Cuarteto: “Tributo a Django Reinhardt”,Sala Muiño - El Cultural San Martín, Sarmiento 1551,( ACTIVIDAD GRATUITA),DGCCGSM,San Nicolas,Comuna 1,1042.0,
-34.605371000000005,-58.388586,201708,30/08/2017,MIERCOLES,18:30 , 21h,Meetup de PrestaShop en Buenos Aires,Sala D - El Cultural San Martín, Sarmiento 1551,Por: Ariel Spampinato y Lucas Vitale ( ACTIVIDAD GRATUITA),DGCCGSM,San Nicolas,Comuna 1,1042.0,
-34.58665,-58.39156,201709,01/09/2017,VIERNES,21 h,,DANZA: Los Huesos,Capilla. Centro Cultural Recoleta, Junín 1931,"La propuesta artística de la gran bailarina y coreógrafa Leticia Mazur, que trata sobre el cuerpo, la identidad, la presencia, las formas de vincularnos y la libertad.",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201709,01/09/2017,VIERNES,21 h,,CINE: La Siesta del Tigre,Capilla. Centro Cultural Recoleta, Junín 1930,Dentro del Ciclo de Cine Recoleta se presenta esta película de Maximiliano Schonfeld.,DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201709,02/09/2017,SABADO,15 h,,HIP HOP ,Patio del Aljibe y Sala 6. Centro Cultural Recoleta, Junín 1930,"Como parte del Ciclo Cultura Hip Hop, todos los sábados del año, jóvenes artistas nacionales comparten pista de baile, murales, bandejas, junto a Fuera de Límite Crew, cmo colectivo artístico resdente. ",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201709,02/09/2017,SABADO,17 h,,TEATRO: Dios,Capilla. Centro Cultural Recoleta, Junín 1930,"Como parte de la programación Teatro Recoleta, se presenta esta obra de Lisandro Rodriguez, situada en una capilla devenida en Teatro, habla sobre la reconstruciión del presente, la precariedad de una escena que agoniza, y el hecho mismo de la actuación. Cuando esta no basta ni nos pertenece, recurrimos a Dios.",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201709,02/09/2017,SABADO,20 h,,CINE: El Movimiento,Cine. Centro Cultural Recoleta, Junín 1930,Dentro del Ciclo de Cine Radar se presenta esta película de Benjamín Naishtat,DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201709,02/09/2017,SABADO,21 h,,TEATRO: Las Hermanas Stupendas,Capilla. Centro Cultural Recoleta, Junín 1930,"Como parte de la programación Teatro Recoleta, se presenta esta obra de Florencia Gonzalez. ",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201709,03/09/2017,DOMINGO,15 h ,,CLAVE 13/17,Patio del Aljibe y Sala 6. Centro Cultural Recoleta, Junín 1930,Ciclo creado para adolescentes de 13 a 17 años con diversas actividades,DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201709,03/09/2017,DOMINGO,17 h,,TEATRO: Las Hermanas Stupendas,Capilla. Centro Cultural Recoleta, Junín 1930,"Como parte de la programación Teatro Recoleta, se presenta esta obra de Florencia Gonzalez. ",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201709,03/09/2017,DOMINGO,19 h ,,CINE: Hay partido a las tres ,Capilla. Centro Cultural Recoleta, Junín 1930,Dentro del Ciclo de Cine Recoleta se presenta esta película de Clarisa Navas,DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201709,03/09/2017,DOMINGO,21 h,,TEATRO: Dios,Capilla. Centro Cultural Recoleta, Junín 1930,"Como parte de la programación Teatro Recoleta, se presenta esta obra de Lisandro Rodriguez, situada en una capilla devenida en Teatro, habla sobre la reconstruciión del presente, la precariedad de una escena que agoniza, y el hecho mismo de la actuación. Cuando esta no basta ni nos pertenece, recurrimos a Dios.",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201709,06/09/2017,MIERCOLES,19 h,,"MÚSICA RADAR: Valbé, La Gracia, La dispirada",Patio del Aljibe. Centro Cultural Recoleta, Junín 1930,"Como parte del Ciclo Radar Música,todos los miércoles del año se presentan distintas bandas qu representan lo más nuevo de la escena musical independiente.",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201709,06/09/2017,MIERCOLES,20 h,,TEATRO: Mis Documentos,Capilla. Centro Cultural Recoleta, Junín 1930,"Después de 4 años consecutivos en el Cultural San Martín, Mis Documentos, de Lola Arias, vuelve con nueva sede y formato. Artistas provenientes de distintas disciplinas presentan por única vez una conferencia performática sobre una investigación personal, una experiencia radical, una historia que los obsesiona secretamente. En los últimos años el género Lecture performance fue proliferando dentro del teatro, la danza y las artes visuales, abriendo el camino hacia un trabajo más conceptual en el arte vivo. Mis Documentos propone una forma de hacer visibles esas ideas que a veces se perden en una carpeta sin nombre en la computadora. Performers: Grupo ETC",DGCCR,Recoleta,Comuna 2,1113.0,
